Query_1	Query_1	BC_1959	5e-61	580
Query_1986	Query_1986	BC_0840	1e-06	111
Query_1987	Query_1987	BC_2371	3e-120	1094
Query_1987	Query_1987	BC_0509	6e-85	790
Query_1987	Query_1987	BC_5182	2e-79	741
Query_1987	Query_1987	BC_2372	4e-78	730
Query_1987	Query_1987	BC_3679	9e-77	719
Query_1987	Query_1987	BC_1955	4e-74	696
Query_1987	Query_1987	BC_3678	7e-71	668
Query_1987	Query_1987	BC_0870	3e-63	602
Query_1987	Query_1987	BC_0871	5e-54	523
Query_1987	Query_1987	BC_1941	1e-39	398
Query_1987	Query_1987	BC_1940	2e-34	354
Query_1987	Query_1987	BC_0160	8e-28	297
Query_1987	Query_1987	BC_0197	2e-23	258
Query_1987	Query_1987	BC_1684	2e-22	250
Query_1987	Query_1987	BC_4148	2e-22	250
Query_1987	Query_1987	BC_2791	3e-22	249
Query_1987	Query_1987	BC_0161	4e-22	248
Query_1987	Query_1987	BC_1324	5e-22	246
Query_1987	Query_1987	BC_0346	8e-22	245
Query_1987	Query_1987	BC_2323	1e-21	243
Query_1987	Query_1987	BC_4839	2e-21	242
Query_1987	Query_1987	BC_4831	2e-21	241
Query_1987	Query_1987	BC_4987	8e-21	236
Query_1987	Query_1987	BC_2543	1e-20	234
Query_1987	Query_1987	BC_1094	4e-20	230
Query_1987	Query_1987	BC_2232	1e-19	227
Query_1987	Query_1987	BC_4779	2e-18	216
Query_1987	Query_1987	BC_0874	3e-18	214
Query_1987	Query_1987	BC_1286	3e-18	214
Query_1987	Query_1987	BC_4743	4e-18	213
Query_1987	Query_1987	BC_0403	5e-18	212
Query_1987	Query_1987	BC_4266	1e-17	208
Query_1987	Query_1987	BC_3735	2e-17	207
Query_1987	Query_1987	BC_4016	2e-17	207
Query_1987	Query_1987	BC_0567	7e-17	202
Query_1987	Query_1987	BC_4361	1e-16	199
Query_1987	Query_1987	BC_2655	2e-16	199
Query_1987	Query_1987	BC_2655	1e-09	141
Query_1987	Query_1987	BC_4544	2e-16	198
Query_1987	Query_1987	BC_3436	3e-16	197
Query_1987	Query_1987	BC_0743	7e-16	194
Query_1987	Query_1987	BC_4940	2e-15	191
Query_1987	Query_1987	BC_0764	2e-15	190
Query_1987	Query_1987	BC_5355	2e-15	190
Query_1987	Query_1987	BC_3222	3e-15	189
Query_1987	Query_1987	BC_0639	6e-15	186
Query_1987	Query_1987	BC_2912	7e-15	185
Query_1987	Query_1987	BC_4537	3e-14	180
Query_1987	Query_1987	BC_4431	4e-14	178
Query_1987	Query_1987	BC_0662	5e-14	178
Query_1987	Query_1987	BC_0662	7e-11	150
Query_1987	Query_1987	BC_0619	5e-14	178
Query_1987	Query_1987	BC_1050	2e-13	173
Query_1987	Query_1987	BC_1929	2e-13	173
Query_1987	Query_1987	BC_4279	3e-13	171
Query_1987	Query_1987	BC_5186	3e-13	171
Query_1987	Query_1987	BC_0210	3e-13	171
Query_1987	Query_1987	BC_1734	3e-13	171
Query_1987	Query_1987	BC_5381	4e-13	170
Query_1987	Query_1987	BC_5254	9e-13	167
Query_1987	Query_1987	BC_0815	1e-12	166
Query_1987	Query_1987	BC_0513	3e-12	162
Query_1987	Query_1987	BC_2478	4e-12	161
Query_1987	Query_1987	BC_3666	9e-12	158
Query_1987	Query_1987	BC_1182	1e-11	156
Query_1987	Query_1987	BC_0245	3e-11	154
Query_1987	Query_1987	BC_5285	3e-11	154
Query_1987	Query_1987	BC_3790	3e-11	154
Query_1987	Query_1987	BC_3790	3e-06	111
Query_1987	Query_1987	BC_0427	3e-11	154
Query_1987	Query_1987	BC_5103	5e-11	152
Query_1987	Query_1987	BC_4824	6e-11	151
Query_1987	Query_1987	BC_0911	6e-11	151
Query_1987	Query_1987	BC_3685	8e-11	150
Query_1987	Query_1987	BC_1183	2e-10	147
Query_1987	Query_1987	BC_3329	3e-10	146
Query_1987	Query_1987	BC_4221	6e-10	143
Query_1987	Query_1987	BC_2933	7e-10	142
Query_1987	Query_1987	BC_2933	2e-05	103
Query_1987	Query_1987	BC_2719	8e-10	141
Query_1987	Query_1987	BC_3591	1e-09	139
Query_1987	Query_1987	BC_2151	1e-09	139
Query_1987	Query_1987	BC_2151	1e-09	139
Query_1987	Query_1987	BC_0767	2e-09	139
Query_1987	Query_1987	BC_0767	2e-08	130
Query_1987	Query_1987	BC_1928	2e-09	138
Query_1987	Query_1987	BC_0244	3e-09	136
Query_1987	Query_1987	BC_1357	4e-09	135
Query_1987	Query_1987	BC_1359	4e-09	135
Query_1987	Query_1987	BC_0209	4e-09	135
Query_1987	Query_1987	BC_5400	5e-09	135
Query_1987	Query_1987	BC_5433	9e-09	132
Query_1987	Query_1987	BC_5433	5e-06	109
Query_1987	Query_1987	BC_2963	5e-08	126
Query_1987	Query_1987	BC_5178	7e-08	125
Query_1987	Query_1987	BC_5178	3e-05	102
Query_1987	Query_1987	BC_4077	9e-08	124
Query_1987	Query_1987	BC_0239	1e-07	122
Query_1987	Query_1987	BC_0239	8e-05	98
Query_1987	Query_1987	BC_2541	1e-07	122
Query_1987	Query_1987	BC_2541	3e-06	111
Query_1987	Query_1987	BC_4983	2e-07	121
Query_1987	Query_1987	BC_0290	3e-07	119
Query_1987	Query_1987	BC_0290	1e-05	105
Query_1987	Query_1987	BC_0910	4e-07	118
Query_1987	Query_1987	BC_4510	6e-07	116
Query_1987	Query_1987	BC_5072	7e-07	116
Query_1987	Query_1987	BC_5072	3e-06	111
Query_1987	Query_1987	BC_4748	3e-06	111
Query_1987	Query_1987	BC_5167	7e-06	107
Query_1987	Query_1987	BC_2902	6e-05	99
Query_1987	Query_1987	BC_4825	6e-05	99
Query_1987	Query_1987	BC_2184	2e-04	95
Query_1988	Query_1988	BC_2372	7e-161	1444
Query_1988	Query_1988	BC_3678	3e-107	982
Query_1988	Query_1988	BC_5182	2e-105	967
Query_1988	Query_1988	BC_0509	8e-90	831
Query_1988	Query_1988	BC_0871	8e-84	780
Query_1988	Query_1988	BC_3679	3e-82	766
Query_1988	Query_1988	BC_1955	2e-78	732
Query_1988	Query_1988	BC_2371	3e-75	706
Query_1988	Query_1988	BC_0870	3e-71	672
Query_1988	Query_1988	BC_1940	4e-40	403
Query_1988	Query_1988	BC_1941	3e-36	369
Query_1988	Query_1988	BC_1324	2e-22	250
Query_1988	Query_1988	BC_2232	3e-21	240
Query_1988	Query_1988	BC_4831	4e-20	231
Query_1988	Query_1988	BC_1684	1e-19	226
Query_1988	Query_1988	BC_0210	1e-19	226
Query_1988	Query_1988	BC_0874	2e-19	225
Query_1988	Query_1988	BC_2791	2e-19	225
Query_1988	Query_1988	BC_4839	2e-19	224
Query_1988	Query_1988	BC_4544	8e-19	219
Query_1988	Query_1988	BC_4148	1e-18	217
Query_1988	Query_1988	BC_4779	2e-18	216
Query_1988	Query_1988	BC_0197	2e-18	216
Query_1988	Query_1988	BC_4361	3e-18	214
Query_1988	Query_1988	BC_5381	4e-18	214
Query_1988	Query_1988	BC_2543	5e-18	213
Query_1988	Query_1988	BC_1094	5e-18	212
Query_1988	Query_1988	BC_5400	8e-18	211
Query_1988	Query_1988	BC_0160	1e-17	208
Query_1988	Query_1988	BC_2323	1e-17	208
Query_1988	Query_1988	BC_5186	2e-17	207
Query_1988	Query_1988	BC_1286	7e-17	202
Query_1988	Query_1988	BC_0346	1e-16	201
Query_1988	Query_1988	BC_4510	2e-16	199
Query_1988	Query_1988	BC_1183	2e-16	199
Query_1988	Query_1988	BC_5355	2e-16	199
Query_1988	Query_1988	BC_0619	3e-16	197
Query_1988	Query_1988	BC_0911	4e-16	196
Query_1988	Query_1988	BC_4743	8e-16	193
Query_1988	Query_1988	BC_0245	1e-15	192
Query_1988	Query_1988	BC_4016	1e-15	191
Query_1988	Query_1988	BC_0161	1e-15	191
Query_1988	Query_1988	BC_3591	1e-15	191
Query_1988	Query_1988	BC_4266	2e-15	190
Query_1988	Query_1988	BC_4431	2e-15	190
Query_1988	Query_1988	BC_4987	2e-15	190
Query_1988	Query_1988	BC_2912	2e-15	189
Query_1988	Query_1988	BC_2478	5e-15	187
Query_1988	Query_1988	BC_1734	5e-15	186
Query_1988	Query_1988	BC_0764	7e-15	185
Query_1988	Query_1988	BC_5254	8e-15	185
Query_1988	Query_1988	BC_1359	1e-14	184
Query_1988	Query_1988	BC_3735	1e-14	183
Query_1988	Query_1988	BC_4537	2e-14	182
Query_1988	Query_1988	BC_4221	2e-14	181
Query_1988	Query_1988	BC_2655	2e-14	181
Query_1988	Query_1988	BC_2655	5e-13	169
Query_1988	Query_1988	BC_3666	4e-14	179
Query_1988	Query_1988	BC_3329	4e-14	178
Query_1988	Query_1988	BC_4279	6e-14	177
Query_1988	Query_1988	BC_0567	7e-14	177
Query_1988	Query_1988	BC_3222	7e-14	176
Query_1988	Query_1988	BC_0815	7e-14	176
Query_1988	Query_1988	BC_0513	8e-14	176
Query_1988	Query_1988	BC_4940	1e-13	175
Query_1988	Query_1988	BC_5103	2e-13	173
Query_1988	Query_1988	BC_1928	2e-13	172
Query_1988	Query_1988	BC_0662	2e-13	172
Query_1988	Query_1988	BC_0662	8e-09	133
Query_1988	Query_1988	BC_2719	4e-13	170
Query_1988	Query_1988	BC_1050	7e-13	168
Query_1988	Query_1988	BC_1182	8e-13	167
Query_1988	Query_1988	BC_3436	1e-12	166
Query_1988	Query_1988	BC_5285	1e-12	166
Query_1988	Query_1988	BC_0403	2e-12	165
Query_1988	Query_1988	BC_0639	2e-12	163
Query_1988	Query_1988	BC_1357	2e-11	156
Query_1988	Query_1988	BC_1929	2e-11	155
Query_1988	Query_1988	BC_0244	3e-11	154
Query_1988	Query_1988	BC_0209	9e-11	150
Query_1988	Query_1988	BC_4825	1e-10	148
Query_1988	Query_1988	BC_3685	2e-10	146
Query_1988	Query_1988	BC_0767	4e-10	144
Query_1988	Query_1988	BC_0767	8e-06	107
Query_1988	Query_1988	BC_2963	5e-10	143
Query_1988	Query_1988	BC_3790	6e-10	142
Query_1988	Query_1988	BC_0743	2e-09	139
Query_1988	Query_1988	BC_4077	2e-09	138
Query_1988	Query_1988	BC_0427	5e-09	135
Query_1988	Query_1988	BC_4748	3e-08	128
Query_1988	Query_1988	BC_2151	2e-07	120
Query_1988	Query_1988	BC_4983	2e-07	120
Query_1988	Query_1988	BC_4824	6e-07	117
Query_1988	Query_1988	BC_5167	8e-06	107
Query_1988	Query_1988	BC_2902	9e-06	107
Query_1988	Query_1988	BC_0910	1e-05	106
Query_1989	Query_1989	BC_4355	1e-14	176
Query_1989	Query_1989	BC_0844	8e-14	168
Query_1990	Query_1990	BC_4354	2e-53	515
Query_1990	Query_1990	BC_3532	2e-52	505
Query_1991	Query_1991	BC_2507	2e-13	170
Query_1991	Query_1991	BC_3105	2e-13	169
Query_1991	Query_1991	BC_3740	5e-09	132
Query_1991	Query_1991	BC_0213	6e-08	122
Query_1991	Query_1991	BC_3253	4e-07	115
Query_1991	Query_1991	BC_4832	3e-06	108
Query_1991	Query_1991	BC_1115	2e-05	101
Query_1991	Query_1991	BC_2632	7e-05	96
Query_1992	Query_1992	BC_0398	3e-16	196
Query_1992	Query_1992	BC_0935	4e-13	169
Query_1992	Query_1992	BC_5418	2e-08	129
Query_1992	Query_1992	BC_5442	5e-07	116
Query_1992	Query_1992	BC_0204	3e-06	110
Query_1992	Query_1992	BC_3314	9e-05	97
Query_1994	Query_1994	BC_3406	3e-10	144
Query_1994	Query_1994	BC_3595	9e-10	139
Query_1995	Query_1995	BC_3207	4e-26	281
Query_1995	Query_1995	BC_1733	7e-24	261
Query_1995	Query_1995	BC_5412	3e-15	187
Query_1995	Query_1995	BC_1438	2e-12	163
Query_1995	Query_1995	BC_2216	2e-11	154
Query_1995	Query_1995	BC_5353	3e-10	144
Query_1995	Query_1995	BC_0881	2e-07	119
Query_1996	Query_1996	BC_2217	5e-46	449
Query_1996	Query_1996	BC_5411	2e-45	444
Query_1996	Query_1996	BC_1439	5e-41	406
Query_1996	Query_1996	BC_1732	7e-36	362
Query_1996	Query_1996	BC_3207	6e-35	353
Query_1996	Query_1996	BC_5352	8e-17	197
Query_1996	Query_1996	BC_1627	3e-16	193
Query_1996	Query_1996	BC_0882	5e-14	173
Query_1996	Query_1996	BC_5463	1e-09	135
Query_1996	Query_1996	BC_4170	2e-09	134
Query_1996	Query_1996	BC_5440	2e-09	133
Query_1996	Query_1996	BC_5336	4e-09	131
Query_1996	Query_1996	BC_4501	8e-09	128
Query_1996	Query_1996	BC_4810	8e-09	128
Query_1996	Query_1996	BC_2498	2e-08	125
Query_1996	Query_1996	BC_0937	2e-08	124
Query_1996	Query_1996	BC_1477	2e-07	117
Query_1996	Query_1996	BC_1743	3e-07	115
Query_1996	Query_1996	BC_0561	3e-07	115
Query_1996	Query_1996	BC_5262	6e-07	112
Query_1996	Query_1996	BC_4589	2e-06	108
Query_1996	Query_1996	BC_3113	3e-06	107
Query_1996	Query_1996	BC_0652	3e-06	106
Query_1996	Query_1996	BC_0578	5e-06	104
Query_1996	Query_1996	BC_1800	6e-06	103
Query_1996	Query_1996	BC_0586	1e-05	101
Query_1996	Query_1996	BC_2864	4e-05	97
Query_1996	Query_1996	BC_1300	4e-05	97
Query_1996	Query_1996	BC_3601	5e-05	96
Query_1996	Query_1996	BC_1956	1e-04	92
Query_1997	Query_1997	BC_1734	8e-78	725
Query_1997	Query_1997	BC_5400	6e-50	485
Query_1997	Query_1997	BC_2478	1e-47	466
Query_1997	Query_1997	BC_3666	9e-45	440
Query_1997	Query_1997	BC_3436	2e-43	429
Query_1997	Query_1997	BC_1359	2e-43	428
Query_1997	Query_1997	BC_5285	3e-40	400
Query_1997	Query_1997	BC_3329	1e-37	379
Query_1997	Query_1997	BC_1050	7e-37	372
Query_1997	Query_1997	BC_3591	2e-36	369
Query_1997	Query_1997	BC_4510	3e-36	366
Query_1997	Query_1997	BC_0197	2e-35	360
Query_1997	Query_1997	BC_5355	2e-34	350
Query_1997	Query_1997	BC_4987	2e-33	343
Query_1997	Query_1997	BC_4148	3e-33	340
Query_1997	Query_1997	BC_0513	9e-33	336
Query_1997	Query_1997	BC_2719	1e-32	336
Query_1997	Query_1997	BC_0567	2e-32	334
Query_1997	Query_1997	BC_0346	4e-32	331
Query_1997	Query_1997	BC_4537	5e-32	330
Query_1997	Query_1997	BC_4221	1e-31	326
Query_1997	Query_1997	BC_1286	2e-30	316
Query_1997	Query_1997	BC_0874	6e-30	312
Query_1997	Query_1997	BC_1324	1e-29	309
Query_1997	Query_1997	BC_0403	8e-29	302
Query_1997	Query_1997	BC_0160	1e-27	292
Query_1997	Query_1997	BC_0662	3e-27	290
Query_1997	Query_1997	BC_0662	2e-16	196
Query_1997	Query_1997	BC_2791	4e-27	288
Query_1997	Query_1997	BC_2232	6e-27	286
Query_1997	Query_1997	BC_2543	2e-26	282
Query_1997	Query_1997	BC_4748	5e-26	278
Query_1997	Query_1997	BC_5186	2e-25	274
Query_1997	Query_1997	BC_0161	2e-25	273
Query_1997	Query_1997	BC_3222	2e-25	273
Query_1997	Query_1997	BC_1182	3e-25	272
Query_1997	Query_1997	BC_4016	3e-25	271
Query_1997	Query_1997	BC_2323	7e-25	269
Query_1997	Query_1997	BC_1684	9e-25	268
Query_1997	Query_1997	BC_4743	1e-24	266
Query_1997	Query_1997	BC_0210	1e-24	266
Query_1997	Query_1997	BC_2184	3e-24	264
Query_1997	Query_1997	BC_4077	3e-24	263
Query_1997	Query_1997	BC_1094	4e-23	254
Query_1997	Query_1997	BC_1183	7e-23	251
Query_1997	Query_1997	BC_0743	1e-22	250
Query_1997	Query_1997	BC_0815	1e-22	248
Query_1997	Query_1997	BC_3790	2e-22	248
Query_1997	Query_1997	BC_3790	7e-14	173
Query_1997	Query_1997	BC_2912	3e-22	246
Query_1997	Query_1997	BC_0870	4e-22	245
Query_1997	Query_1997	BC_0911	4e-22	245
Query_1997	Query_1997	BC_5254	1e-21	241
Query_1997	Query_1997	BC_4279	1e-21	241
Query_1997	Query_1997	BC_2371	3e-21	238
Query_1997	Query_1997	BC_0245	5e-21	235
Query_1997	Query_1997	BC_4831	5e-21	235
Query_1997	Query_1997	BC_0639	9e-21	233
Query_1997	Query_1997	BC_5381	1e-20	231
Query_1997	Query_1997	BC_4839	2e-20	230
Query_1997	Query_1997	BC_1928	3e-20	229
Query_1997	Query_1997	BC_0764	5e-20	226
Query_1997	Query_1997	BC_3678	6e-20	226
Query_1997	Query_1997	BC_2655	2e-19	222
Query_1997	Query_1997	BC_2655	4e-19	219
Query_1997	Query_1997	BC_4779	2e-19	222
Query_1997	Query_1997	BC_0910	4e-19	219
Query_1997	Query_1997	BC_1940	1e-18	214
Query_1997	Query_1997	BC_1357	1e-18	214
Query_1997	Query_1997	BC_4544	2e-18	214
Query_1997	Query_1997	BC_4431	2e-18	213
Query_1997	Query_1997	BC_2151	3e-18	212
Query_1997	Query_1997	BC_2151	9e-11	147
Query_1997	Query_1997	BC_5103	4e-18	210
Query_1997	Query_1997	BC_4361	1e-17	205
Query_1997	Query_1997	BC_0244	3e-17	203
Query_1997	Query_1997	BC_3735	3e-17	202
Query_1997	Query_1997	BC_4266	9e-17	198
Query_1997	Query_1997	BC_0427	1e-16	197
Query_1997	Query_1997	BC_5182	2e-16	195
Query_1997	Query_1997	BC_0871	2e-16	195
Query_1997	Query_1997	BC_3679	7e-16	191
Query_1997	Query_1997	BC_2963	2e-15	188
Query_1997	Query_1997	BC_1941	2e-15	188
Query_1997	Query_1997	BC_5286	2e-15	187
Query_1997	Query_1997	BC_3685	3e-15	185
Query_1997	Query_1997	BC_0767	5e-15	184
Query_1997	Query_1997	BC_0767	9e-13	164
Query_1997	Query_1997	BC_1955	5e-15	184
Query_1997	Query_1997	BC_5118	7e-15	182
Query_1997	Query_1997	BC_0619	1e-14	180
Query_1997	Query_1997	BC_2541	2e-14	178
Query_1997	Query_1997	BC_2541	5e-10	141
Query_1997	Query_1997	BC_2902	3e-14	177
Query_1997	Query_1997	BC_0290	6e-14	174
Query_1997	Query_1997	BC_0290	3e-12	160
Query_1997	Query_1997	BC_0209	6e-13	166
Query_1997	Query_1997	BC_0509	1e-12	164
Query_1997	Query_1997	BC_1929	3e-12	159
Query_1997	Query_1997	BC_2372	4e-12	158
Query_1997	Query_1997	BC_2933	1e-11	154
Query_1997	Query_1997	BC_2933	6e-08	123
Query_1997	Query_1997	BC_5072	1e-10	146
Query_1997	Query_1997	BC_4940	1e-10	146
Query_1997	Query_1997	BC_5433	5e-10	141
Query_1997	Query_1997	BC_5433	1e-07	119
Query_1997	Query_1997	BC_4983	3e-08	125
Query_1997	Query_1997	BC_0239	9e-08	121
Query_1997	Query_1997	BC_0239	6e-05	97
Query_1997	Query_1997	BC_4824	6e-07	114
Query_1997	Query_1997	BC_5178	1e-06	111
Query_1997	Query_1997	BC_5178	1e-05	103
Query_1997	Query_1997	BC_4825	9e-05	95
Query_1998	Query_1998	BC_1736	9e-17	200
Query_1998	Query_1998	BC_1735	3e-10	143
Query_1999	Query_1999	BC_1736	2e-23	257
Query_1999	Query_1999	BC_2479	2e-07	119
Query_1999	Query_1999	BC_1735	1e-04	95
Query_2001	Query_2001	BC_3160	6e-09	129
Query_2001	Query_2001	BC_2410	3e-08	123
Query_2001	Query_2001	BC_2936	3e-06	105
Query_2001	Query_2001	BC_0433	8e-06	102
Query_2001	Query_2001	BC_5434	1e-05	101
Query_2001	Query_2001	BC_4525	6e-05	95
Query_2001	Query_2001	BC_1077	7e-05	94
Query_2001	Query_2001	BC_1059	9e-05	93
Query_2001	Query_2001	BC_0854	9e-05	93
Query_2001	Query_2001	BC_5340	2e-04	90
Query_2002	Query_2002	BC_2450	1e-26	285
Query_2002	Query_2002	BC_1621	2e-25	275
Query_2002	Query_2002	BC_1681	7e-24	261
Query_2002	Query_2002	BC_2515	5e-17	202
Query_2002	Query_2002	BC_0434	6e-16	193
Query_2002	Query_2002	BC_4929	1e-15	189
Query_2002	Query_2002	BC_5071	5e-14	177
Query_2002	Query_2002	BC_2894	2e-13	170
Query_2002	Query_2002	BC_1753	4e-12	160
Query_2002	Query_2002	BC_2673	8e-12	157
Query_2002	Query_2002	BC_2411	1e-11	155
Query_2002	Query_2002	BC_2970	1e-10	147
Query_2002	Query_2002	BC_3197	2e-08	128
Query_2002	Query_2002	BC_2610	2e-08	128
Query_2002	Query_2002	BC_3225	3e-07	117
Query_2002	Query_2002	BC_1786	5e-07	116
Query_2002	Query_2002	BC_4000	1e-04	95
Query_2003	Query_2003	BC_2708	4e-49	475
Query_2004	Query_2004	BC_4000	5e-45	444
Query_2004	Query_2004	BC_2880	2e-43	430
Query_2004	Query_2004	BC_0658	2e-37	380
Query_2004	Query_2004	BC_4707	2e-36	371
Query_2004	Query_2004	BC_1757	9e-35	356
Query_2004	Query_2004	BC_0962	6e-26	280
Query_2004	Query_2004	BC_3212	7e-26	279
Query_2004	Query_2004	BC_2310	6e-25	271
Query_2004	Query_2004	BC_4568	3e-24	265
Query_2004	Query_2004	BC_4497	4e-15	187
Query_2004	Query_2004	BC_2402	1e-13	173
Query_2004	Query_2004	BC_0204	4e-12	160
Query_2004	Query_2004	BC_3393	9e-12	158
Query_2004	Query_2004	BC_5418	2e-11	154
Query_2004	Query_2004	BC_5058	4e-11	152
Query_2004	Query_2004	BC_3456	5e-09	134
Query_2004	Query_2004	BC_5442	2e-08	129
Query_2004	Query_2004	BC_0757	2e-07	121
Query_2004	Query_2004	BC_0855	4e-07	117
Query_2004	Query_2004	BC_2885	2e-05	104
Query_2004	Query_2004	BC_2283	3e-05	102
Query_2004	Query_2004	BC_0667	3e-05	101
Query_2004	Query_2004	BC_5012	1e-04	97
Query_2005	Query_2005	BC_4124	1e-10	142
Query_2005	Query_2005	BC_0657	1e-08	124
Query_2005	Query_2005	BC_1337	3e-08	121
Query_2005	Query_2005	BC_4474	2e-06	105
Query_2005	Query_2005	BC_1387	3e-06	105
Query_2005	Query_2005	BC_1936	3e-05	96
Query_2005	Query_2005	BC_4081	3e-05	95
Query_2006	Query_2006	BC_1465	5e-45	441
Query_2007	Query_2007	BC_1465	2e-176	1578
Query_2008	Query_2008	BC_0616	1e-102	939
Query_2008	Query_2008	BC_2208	4e-89	822
Query_2008	Query_2008	BC_4416	4e-35	357
Query_2008	Query_2008	BC_3466	3e-27	289
Query_2008	Query_2008	BC_3738	4e-24	262
Query_2008	Query_2008	BC_4528	2e-22	249
Query_2008	Query_2008	BC_5380	4e-22	245
Query_2008	Query_2008	BC_0383	7e-22	243
Query_2008	Query_2008	BC_5106	2e-13	170
Query_2008	Query_2008	BC_4363	4e-11	150
Query_2008	Query_2008	BC_4546	4e-10	142
Query_2009	Query_2009	BC_5383	5e-66	624
Query_2009	Query_2009	BC_3468	8e-58	553
Query_2009	Query_2009	BC_3737	5e-57	546
Query_2009	Query_2009	BC_4362	9e-51	492
Query_2009	Query_2009	BC_0382	6e-50	485
Query_2009	Query_2009	BC_4545	2e-46	454
Query_2009	Query_2009	BC_5382	8e-42	415
Query_2009	Query_2009	BC_0618	2e-41	411
Query_2009	Query_2009	BC_3467	3e-37	375
Query_2009	Query_2009	BC_3736	6e-36	364
Query_2009	Query_2009	BC_0381	6e-33	339
Query_2009	Query_2009	BC_5105	9e-16	190
Query_2009	Query_2009	BC_5104	1e-05	103
Query_2017	Query_2017	BC_2824	3e-43	423
Query_2018	Query_2018	BC_0365	2e-147	1326
Query_2018	Query_2018	BC_0083	1e-22	250
Query_2019	Query_2019	BC_0364	3e-114	1041
Query_2020	Query_2020	BC_0468	8e-80	742
Query_2020	Query_2020	BC_3742	4e-31	322
Query_2021	Query_2021	BC_4084	2e-91	842
Query_2021	Query_2021	BC_3129	4e-12	159
Query_2022	Query_2022	BC_4042	6e-25	268
Query_2022	Query_2022	BC_2289	9e-24	258
Query_2023	Query_2023	BC_0467	8e-80	742
Query_2023	Query_2023	BC_3804	1e-32	334
Query_2023	Query_2023	BC_1960	3e-28	297
Query_2023	Query_2023	BC_3618	2e-27	290
Query_2023	Query_2023	BC_1768	7e-19	216
Query_2023	Query_2023	BC_1974	2e-18	212
Query_2023	Query_2023	BC_0171	6e-17	199
Query_2023	Query_2023	BC_2929	1e-16	197
Query_2023	Query_2023	BC_3146	8e-13	164
Query_2023	Query_2023	BC_5204	2e-09	134
Query_2024	Query_2024	BC_0465	2e-16	189
Query_2025	Query_2025	BC_0464	2e-74	692
Query_2026	Query_2026	BC_0464	5e-63	594
Query_2027	Query_2027	BC_2215	7e-55	527
Query_2027	Query_2027	BC_5479	3e-24	263
Query_2028	Query_2028	BC_0463	2e-82	763
Query_2029	Query_2029	BC_0462	3e-149	1341
Query_2030	Query_2030	BC_3310	1e-100	923
Query_2030	Query_2030	BC_0256	9e-07	113
Query_2030	Query_2030	BC_0804	1e-06	112
Query_2030	Query_2030	BC_0667	2e-06	111
Query_2030	Query_2030	BC_2402	5e-06	107
Query_2030	Query_2030	BC_2283	2e-04	94
Query_2031	Query_2031	BC_0452	3e-74	694
Query_2032	Query_2032	BC_0451	1e-08	122
Query_2033	Query_2033	BC_0450	9e-53	505
Query_2033	Query_2033	BC_5319	1e-09	133
Query_2034	Query_2034	BC_0449	3e-12	153
Query_2036	Query_2036	BC_0862	2e-66	624
Query_2036	Query_2036	BC_0328	8e-06	101
Query_2037	Query_2037	BC_3687	1e-61	593
Query_2037	Query_2037	BC_3687	2e-18	219
Query_2037	Query_2037	BC_4100	1e-47	472
Query_2037	Query_2037	BC_4100	1e-30	324
Query_2037	Query_2037	BC_3121	2e-39	401
Query_2037	Query_2037	BC_3121	9e-27	291
Query_2037	Query_2037	BC_4977	8e-13	171
Query_2038	Query_2038	BC_3321	7e-76	706
Query_2038	Query_2038	BC_3024	5e-15	182
Query_2038	Query_2038	BC_4340	8e-12	154
Query_2038	Query_2038	BC_4045	9e-11	145
Query_2038	Query_2038	BC_2210	2e-05	100
Query_2039	Query_2039	BC_0635	3e-101	929
Query_2039	Query_2039	BC_3574	3e-99	912
Query_2039	Query_2039	BC_4731	4e-71	669
Query_2039	Query_2039	BC_0784	1e-70	665
Query_2039	Query_2039	BC_3099	5e-69	651
Query_2039	Query_2039	BC_4064	2e-56	543
Query_2040	Query_2040	BC_3097	4e-18	211
Query_2040	Query_2040	BC_4733	9e-14	173
Query_2040	Query_2040	BC_3110	6e-11	149
Query_2040	Query_2040	BC_0783	7e-11	149
Query_2040	Query_2040	BC_2638	4e-10	142
Query_2040	Query_2040	BC_0633	1e-09	137
Query_2040	Query_2040	BC_3576	3e-06	108
Query_2040	Query_2040	BC_0706	1e-05	103
Query_2042	Query_2042	BC_3111	2e-09	136
Query_2042	Query_2042	BC_3575	7e-08	122
Query_2043	Query_2043	BC_2317	3e-94	869
Query_2043	Query_2043	BC_0638	1e-72	682
Query_2043	Query_2043	BC_5051	7e-71	667
Query_2043	Query_2043	BC_3116	6e-67	633
Query_2043	Query_2043	BC_5043	2e-65	620
Query_2043	Query_2043	BC_2831	7e-62	589
Query_2044	Query_2044	BC_0430	3e-07	110
Query_2047	Query_2047	BC_2932	0.0	1941
Query_2047	Query_2047	BC_3765	2e-154	1388
Query_2047	Query_2047	BC_5232	3e-149	1344
Query_2047	Query_2047	BC_1417	5e-147	1325
Query_2047	Query_2047	BC_4775	1e-10	150
Query_2048	Query_2048	BC_5356	3e-102	935
Query_2048	Query_2048	BC_0153	3e-45	444
Query_2048	Query_2048	BC_1568	4e-41	407
Query_2048	Query_2048	BC_3875	4e-11	149
Query_2048	Query_2048	BC_4198	2e-10	143
Query_2048	Query_2048	BC_4614	3e-07	115
Query_2049	Query_2049	BC_3784	4e-12	151
Query_2051	Query_2051	BC_0904	5e-11	142
Query_2051	Query_2051	BC_1016	1e-10	138
